#nbins 319 range 0.01 5.31734e+09
2.19194e+09 1.09376e-20 898370 0
2.20861e+09 1.03844e-20 911912 0
2.22528e+09 9.9305e-21 927236 0
2.24195e+09 9.56287e-21 939410 0
2.25862e+09 9.20862e-21 954584 0
2.27529e+09 8.87959e-21 969570 0
2.29196e+09 8.55338e-21 980336 0
2.30863e+09 8.23644e-21 999848 0
2.32529e+09 7.90166e-21 1011746 0
2.34196e+09 7.56737e-21 1020620 0
2.35863e+09 7.27813e-21 1041434 0
2.3753e+09 7.00742e-21 1057568 0
2.39197e+09 6.73786e-21 1068272 0
2.40864e+09 6.54708e-21 1083506 0
2.42531e+09 6.37142e-21 1098848 0
2.44198e+09 6.23383e-21 1116266 0
2.45864e+09 6.10837e-21 1133432 0
2.47531e+09 5.98649e-21 1144124 0
2.49198e+09 5.83259e-21 1160298 0
2.50865e+09 5.68616e-21 1178720 0
2.52532e+09 5.5229e-21 1190138 0
2.54199e+09 5.34511e-21 1211192 0
2.55866e+09 5.17724e-21 1225136 0
2.57533e+09 5.0155e-21 1237802 0
2.59199e+09 4.86807e-21 1257380 0
2.60866e+09 4.74838e-21 1271306 0
2.62533e+09 4.63445e-21 1290296 0
2.642e+09 4.55562e-21 1300352 0
2.65867e+09 4.45611e-21 1327010 0
2.67534e+09 4.35237e-21 1338464 0
2.69201e+09 4.22334e-21 1353584 0
2.70868e+09 4.0963e-21 1370426 0
2.72535e+09 3.9499e-21 1392684 0
2.74201e+09 3.80553e-21 1404842 0
2.75868e+09 3.67042e-21 1424816 0
2.77535e+09 3.5635e-21 1437224 0
2.79202e+09 3.45353e-21 1458914 0
2.80869e+09 3.35954e-21 1474760 0
2.82536e+09 3.26932e-21 1489370 0
2.84203e+09 3.15966e-21 1515692 0
2.8587e+09 3.05173e-21 1525520 0
2.87536e+09 2.93721e-21 1547906 0
2.89203e+09 2.82193e-21 1562840 0
2.9087e+09 2.6864e-21 1581074 0
2.92537e+09 2.57216e-21 1604360 0
2.94204e+09 2.47336e-21 1611896 0
2.95871e+09 2.38991e-21 1638630 0
2.97538e+09 2.31321e-21 1659296 0
2.99205e+09 2.24749e-21 1668170 0
3.00871e+09 2.18361e-21 1697192 0
3.02538e+09 2.11367e-21 1711232 0
3.04205e+09 2.04066e-21 1731674 0
3.05872e+09 1.96753e-21 1748528 0
3.07539e+09 1.89566e-21 1769522 0
3.09206e+09 1.83157e-21 1784804 0
3.10873e+09 1.78004e-21 1809128 0
3.1254e+09 1.73554e-21 1824026 0
3.14206e+09 1.69874e-21 1845008 0
3.15873e+09 1.66214e-21 1868882 0
3.1754e+09 1.62315e-21 1885584 0
3.19207e+09 1.57619e-21 1905728 0
3.20874e+09 1.52739e-21 1927214 0
3.22541e+09 1.47837e-21 1948808 0
3.24208e+09 1.43292e-21 1960970 0
3.25875e+09 1.39036e-21 1982648 0
3.27541e+09 1.35912e-21 2009672 0
3.29208e+09 1.33092e-21 2022914 0
3.30875e+09 1.30504e-21 2050592 0
3.32542e+09 1.27931e-21 2063832 0
3.34209e+09 1.24559e-21 2092614 0
3.35876e+09 1.20969e-21 2110680 0
3.37543e+09 1.1703e-21 2132690 0
3.3921e+09 1.13087e-21 2147048 0
3.40877e+09 1.0983e-21 2171784 0
3.42543e+09 1.07066e-21 2197682 0
3.4421e+09 1.04628e-21 2217656 0
3.45877e+09 1.01964e-21 2237654 0
3.47544e+09 9.90636e-22 2255528 0
3.49211e+09 9.58608e-22 2277656 0
3.50878e+09 9.21624e-22 2305250 0
3.52545e+09 8.89588e-22 2323232 0
3.54212e+09 8.58052e-22 2345330 0
3.55878e+09 8.3289e-22 2366456 0
3.57545e+09 8.09349e-22 2393996 0
3.59212e+09 7.8912e-22 2414594 0
3.60879e+09 7.7061e-22 2433128 0
3.62546e+09 7.50015e-22 2456114 0
3.64213e+09 7.26528e-22 2480808 0
3.6588e+09 7.02831e-22 2508224 0
3.67547e+09 6.80532e-22 2526650 0
3.69213e+09 6.60394e-22 2545832 0
3.7088e+09 6.47055e-22 2571446 0
3.72547e+09 6.31702e-22 2598368 0
3.74214e+09 6.18389e-22 2619752 0
3.75881e+09 6.02828e-22 2635706 0
3.77548e+09 5.84737e-22 2668784 0
3.79215e+09 5.66015e-22 2690930 0
3.80882e+09 5.49594e-22 2712128 0
3.82548e+09 5.34453e-22 2736692 0
3.84215e+09 5.22597e-22 2757362 0
3.85882e+09 5.12099e-22 2788992 0
3.87549e+09 5.01951e-22 2804762 0
3.89216e+09 4.89797e-22 2834048 0
3.90883e+09 4.76262e-22 2855000 0
3.9255e+09 4.61776e-22 2884586 0
3.94217e+09 4.47056e-22 2907656 0
3.95883e+09 4.34416e-22 2921054 0
3.9755e+09 4.23359e-22 2963872 0
3.99217e+09 4.13972e-22 2978856 0
4.00884e+09 4.03403e-22 3007202 0
4.02551e+09 3.91213e-22 3029216 0
4.04218e+09 3.79148e-22 3055784 0
4.05885e+09 3.67275e-22 3080210 0
4.07552e+09 3.55063e-22 3103196 0
4.09219e+09 3.45584e-22 3134250 0
4.10885e+09 3.36651e-22 3157280 0
4.12552e+09 3.28837e-22 3178688 0
4.14219e+09 3.20731e-22 3210146 0
4.15886e+09 3.12611e-22 3232400 0
4.17553e+09 3.03596e-22 3264746 0
4.1922e+09 2.9393e-22 3286328 0
4.20887e+09 2.85853e-22 3311108 0
4.22554e+09 2.78404e-22 3341138 0
4.2422e+09 2.71793e-22 3366848 0
4.25887e+09 2.65713e-22 3390890 0
4.27554e+09 2.59317e-22 3421496 0
4.29221e+09 2.52537e-22 3439736 0
4.30888e+09 2.4511e-22 3469178 0
4.32555e+09 2.38839e-22 3499764 0
4.34222e+09 2.32961e-22 3526946 0
4.35889e+09 2.2773e-22 3550856 0
4.37555e+09 2.22864e-22 3581744 0
4.39222e+09 2.17016e-22 3611114 0
4.40889e+09 2.1109e-22 3630896 0
4.42556e+09 2.05028e-22 3662642 0
4.44223e+09 1.98557e-22 3692444 0
4.4589e+09 1.92614e-22 3715208 0
4.47557e+09 1.87582e-22 3749810 0
4.49224e+09 1.82721e-22 3773504 0
4.5089e+09 1.77911e-22 3802298 0
4.52557e+09 1.73056e-22 3827624 0
4.54224e+09 1.67973e-22 3858480 0
4.55891e+09 1.63099e-22 3889154 0
4.57558e+09 1.58872e-22 3912356 0
4.59225e+09 1.54742e-22 3944282 0
4.60892e+09 1.51304e-22 3970904 0
4.62559e+09 1.47876e-22 4000448 0
4.64225e+09 1.43985e-22 4027610 0
4.65892e+09 1.40082e-22 4063664 0
4.67559e+09 1.36008e-22 4087592 0
4.69226e+09 1.32528e-22 4115462 0
4.70893e+09 1.29417e-22 4150088 0
4.7256e+09 1.26688e-22 4175594 0
4.74227e+09 1.23746e-22 4204640 0
4.75894e+09 1.20671e-22 4230656 0
4.7756e+09 1.17682e-22 4264194 0
4.79227e+09 1.14616e-22 4300696 0
4.80894e+09 1.11692e-22 4323714 0
4.82561e+09 1.09094e-22 4349780 0
4.84228e+09 1.06534e-22 4385912 0
4.85895e+09 1.03853e-22 4414514 0
4.87562e+09 1.01009e-22 4445840 0
4.89229e+09 9.82307e-23 4477754 0
4.90896e+09 9.55303e-23 4509536 0
4.92562e+09 9.30509e-23 4532576 0
4.94229e+09 9.08244e-23 4563350 0
4.95896e+09 8.87403e-23 4605680 0
4.97563e+09 8.66338e-23 4624802 0
4.9923e+09 8.44368e-23 4663824 0
5.00897e+09 8.2361e-23 4689704 0
5.02564e+09 8.02757e-23 4727666 0
5.04231e+09 7.84201e-23 4754120 0
5.05897e+09 7.66979e-23 4784606 0
5.07564e+09 7.52032e-23 4814096 0
5.09231e+09 7.33898e-23 4848752 0
5.10898e+09 7.1728e-23 4879346 0
5.12565e+09 7.01263e-23 4919000 0
5.14232e+09 6.87393e-23 4940978 0
5.15899e+09 6.7428e-23 4977368 0
5.17566e+09 6.60458e-23 5007608 0
5.19232e+09 6.46594e-23 5044934 0
5.20899e+09 6.31744e-23 5078960 0
5.22566e+09 6.16032e-23 5101770 0
5.24233e+09 6.0198e-23 5141696 0
5.259e+09 5.89458e-23 5170544 0
5.27567e+09 5.76913e-23 5207594 0
5.29234e+09 5.64837e-23 5233208 0
5.30901e+09 5.52414e-23 5264894 0
